,Unnamed: 0,Age,Employment Type,GraduateOrNot,AnnualIncome,FamilyMembers,ChronicDiseases,FrequentFlyer,EverTravelledAbroad,target
1167,1167,34,1,0,1050000,4,0,0,0,0
1168,1168,28,0,0,600000,3,0,0,0,0
1169,1169,25,1,0,1400000,7,0,0,1,1
1170,1170,34,0,0,1300000,5,0,0,0,0
1171,1171,31,0,0,400000,4,0,0,0,0
1172,1172,28,1,0,900000,4,1,0,0,1
1173,1173,32,0,0,850000,7,0,0,1,1
1174,1174,30,1,1,800000,4,1,1,0,0
1175,1175,33,0,0,400000,4,1,0,0,0
1176,1176,34,1,1,1300000,5,0,0,0,0
1177,1177,34,1,0,700000,2,1,1,0,0
1178,1178,28,1,0,800000,4,0,0,0,1
1179,1179,27,0,0,500000,6,0,0,0,0
1180,1180,26,1,0,500000,6,0,0,0,0
1181,1181,28,1,0,600000,3,0,0,0,0
1182,1182,28,0,0,300000,5,0,0,0,0
1183,1183,29,1,0,1100000,4,1,0,0,0
1184,1184,35,1,1,800000,4,0,0,0,0
1185,1185,33,0,0,400000,4,0,0,0,0
1186,1186,31,1,0,900000,3,1,0,0,0
1187,1187,29,1,0,1200000,6,1,0,0,0
1188,1188,26,1,0,500000,5,0,0,0,0
1189,1189,34,1,1,1300000,3,0,0,0,0
1190,1190,31,1,0,1250000,3,0,0,0,0
1191,1191,25,1,1,1150000,5,1,0,0,0
1192,1192,33,0,0,1100000,3,0,0,0,1
1193,1193,34,1,1,950000,3,0,0,0,0
1194,1194,31,1,0,1350000,3,0,0,1,1
1195,1195,31,1,0,900000,3,0,0,0,0
1196,1196,28,0,0,300000,2,0,0,0,0
1197,1197,25,1,0,1700000,5,1,1,0,1
1198,1198,33,0,0,400000,4,0,0,0,0
1199,1199,28,0,0,1200000,7,1,0,0,0
1200,1200,26,1,0,1400000,4,1,0,1,1
1201,1201,28,1,0,650000,5,0,1,0,0
1202,1202,31,1,0,1400000,4,0,0,1,1
1203,1203,28,1,0,1150000,6,1,0,0,0
1204,1204,28,1,0,800000,3,1,0,0,1
1205,1205,33,0,0,700000,3,0,0,0,0
1206,1206,29,1,0,1200000,3,0,0,0,1
1207,1207,26,1,0,450000,6,0,0,0,0
1208,1208,31,0,0,1200000,9,0,0,0,0
1209,1209,34,1,0,1500000,5,1,1,1,1
1210,1210,30,1,1,800000,5,0,0,0,1
1211,1211,25,1,0,1700000,4,0,1,0,1
1212,1212,34,1,1,1300000,5,0,0,0,0
1213,1213,25,0,0,750000,2,0,0,1,1
1214,1214,31,0,0,1200000,2,1,0,0,0
1215,1215,25,1,0,1700000,5,0,1,0,1
1216,1216,27,1,1,800000,6,0,0,0,1
1217,1217,31,0,0,400000,7,0,0,0,0
1218,1218,28,1,0,1150000,7,0,0,0,0
1219,1219,34,1,0,700000,6,0,1,0,1
1220,1220,28,1,0,1100000,5,0,0,0,0
1221,1221,28,0,0,300000,2,0,0,0,0
1222,1222,29,1,0,1350000,3,1,1,1,0
1223,1223,33,1,0,550000,5,1,0,0,0
1224,1224,33,1,0,1400000,7,0,0,1,1
1225,1225,31,0,1,350000,3,1,0,0,0
1226,1226,34,1,0,1500000,5,0,1,1,1
1227,1227,29,1,0,1050000,7,0,0,0,0
1228,1228,31,0,1,400000,4,1,0,0,0
1229,1229,33,0,0,400000,9,0,0,0,1
1230,1230,31,0,0,1500000,6,0,1,1,1
1231,1231,34,1,0,1500000,4,1,1,1,1
1232,1232,31,0,1,350000,4,1,0,0,0
1233,1233,27,0,0,1050000,5,1,0,0,0
1234,1234,34,0,0,1300000,4,0,0,0,0
1235,1235,28,0,0,1200000,3,0,0,0,0
1236,1236,28,0,0,600000,3,0,0,0,0
1237,1237,31,1,0,900000,7,0,0,1,0
1238,1238,34,1,0,700000,6,0,0,0,1
1239,1239,34,1,0,1500000,6,1,1,1,1
1240,1240,28,1,0,700000,5,0,1,0,0
1241,1241,33,0,0,1100000,8,0,0,0,1
1242,1242,28,1,0,700000,3,1,0,1,0
1243,1243,33,0,0,700000,6,1,0,0,1
1244,1244,25,1,1,1150000,3,1,0,1,0
1245,1245,26,1,0,1400000,3,0,0,1,1
1246,1246,26,1,0,1250000,4,0,0,0,0
1247,1247,26,1,0,500000,7,0,0,0,0
1248,1248,28,1,0,1200000,5,0,0,0,0
1249,1249,28,0,0,600000,4,0,0,0,0
1250,1250,28,1,0,800000,7,0,0,0,0
1251,1251,28,1,0,500000,5,1,0,0,1
1252,1252,34,1,0,1050000,5,0,0,0,0
1253,1253,25,1,0,1700000,3,0,1,0,1
1254,1254,34,1,0,700000,8,0,0,0,1
1255,1255,28,0,0,1200000,3,0,0,0,0
1256,1256,28,1,0,500000,5,1,0,0,1
1257,1257,28,1,1,550000,5,0,0,0,0
1258,1258,34,0,0,1300000,7,1,0,0,1
1259,1259,33,0,0,400000,6,0,0,0,1
1260,1260,30,1,1,550000,4,0,0,0,0
1261,1261,33,0,0,800000,6,1,0,0,1
1262,1262,27,0,0,500000,4,0,0,0,1
1263,1263,28,0,0,600000,7,1,0,0,0
1264,1264,31,0,0,400000,6,0,0,0,0
1265,1265,34,1,0,1000000,5,0,0,0,0
1266,1266,33,1,0,1400000,8,1,0,1,1
1267,1267,31,1,0,1350000,3,0,1,1,1
1268,1268,33,0,0,1000000,5,0,0,1,1
1269,1269,31,0,0,1200000,3,0,0,0,0
1270,1270,31,0,1,350000,3,0,0,0,0
1271,1271,25,1,0,500000,4,1,0,0,1
1272,1272,33,0,0,650000,3,0,0,0,1
1273,1273,29,1,0,1200000,4,0,1,0,0
1274,1274,34,1,0,1000000,3,0,0,0,0
1275,1275,29,1,0,600000,6,0,0,0,0
1276,1276,31,0,0,1200000,5,1,0,0,1
1277,1277,34,1,0,1500000,2,0,1,1,1
1278,1278,30,1,1,550000,3,0,0,0,1
1279,1279,29,1,0,1200000,5,0,1,0,1
1280,1280,25,1,0,1400000,4,0,0,1,1
1281,1281,29,0,0,600000,4,0,0,0,0
1282,1282,31,1,0,1400000,3,0,1,1,1
1283,1283,28,1,0,900000,2,0,1,0,0
1284,1284,33,0,0,400000,5,0,0,0,0
1285,1285,26,0,0,500000,4,0,0,0,0
1286,1286,28,1,0,550000,3,0,0,0,0
1287,1287,34,1,0,500000,4,0,0,0,0
1288,1288,28,1,0,750000,3,0,0,0,0
1289,1289,28,1,0,800000,2,0,0,0,0
1290,1290,31,1,0,1400000,5,0,1,1,1
1291,1291,34,1,0,1500000,5,1,1,1,1
1292,1292,33,0,0,650000,9,1,0,0,0
1293,1293,28,0,0,300000,6,1,0,0,0
1294,1294,28,1,0,600000,4,0,0,0,0
1295,1295,35,0,0,900000,7,1,1,0,1
1296,1296,29,1,0,1050000,3,0,0,0,0
1297,1297,28,0,0,300000,4,0,0,0,0
1298,1298,27,0,0,500000,2,1,0,0,1
1299,1299,28,1,0,700000,6,1,0,0,0
1300,1300,31,0,0,1200000,6,0,0,0,0
1301,1301,28,1,1,550000,3,0,0,0,0
1302,1302,28,1,1,550000,3,0,0,0,1
1303,1303,28,1,0,1200000,5,0,0,0,0
1304,1304,34,1,0,1050000,5,0,0,0,1
1305,1305,29,1,0,900000,5,0,0,0,1
1306,1306,28,1,0,700000,5,1,0,0,0
1307,1307,28,1,0,900000,3,0,0,0,0
1308,1308,31,1,0,1250000,7,1,0,0,0
1309,1309,33,1,0,1400000,4,0,0,1,1
1310,1310,28,1,0,1150000,6,0,0,0,1
1311,1311,28,1,0,800000,3,0,0,0,1
1312,1312,34,1,0,1300000,5,0,0,0,0
1313,1313,29,1,0,900000,7,0,0,0,0
1314,1314,31,1,0,1400000,6,0,0,1,1
1315,1315,25,1,1,1150000,3,0,0,0,0
1316,1316,31,1,0,1400000,3,0,0,1,1
1317,1317,25,1,1,1700000,4,0,1,0,1
1318,1318,31,1,0,1350000,3,1,0,1,1
1319,1319,26,1,0,600000,6,0,1,0,0
1320,1320,31,1,0,1350000,3,0,1,1,1
1321,1321,31,0,1,300000,7,0,0,0,0
1322,1322,34,1,0,1050000,6,0,0,0,1
1323,1323,34,1,0,1750000,5,0,0,0,0
1324,1324,33,0,0,400000,9,1,0,0,1
1325,1325,30,1,1,800000,4,0,0,0,1
1326,1326,34,1,0,700000,5,0,0,0,0
1327,1327,28,1,0,800000,4,0,1,0,0
1328,1328,28,1,0,900000,2,0,1,0,0
1329,1329,33,1,0,1400000,4,0,0,1,1
1330,1330,33,0,0,1100000,4,0,0,0,0
1331,1331,31,1,0,1250000,5,0,0,0,1
1332,1332,29,1,0,1200000,4,0,0,0,0
1333,1333,28,1,0,1250000,5,0,0,0,0
1334,1334,25,0,0,750000,3,0,0,1,1
1335,1335,25,0,0,750000,5,1,1,0,0
1336,1336,28,1,0,900000,3,0,0,0,0
1337,1337,28,1,0,1250000,4,0,0,0,0
1338,1338,28,1,0,1450000,4,0,1,1,1
1339,1339,34,1,0,1500000,5,0,1,1,1
1340,1340,28,1,0,700000,4,1,0,0,1
1341,1341,34,1,0,1000000,3,0,0,0,0
1342,1342,25,1,0,1400000,3,0,0,1,1
1343,1343,26,1,0,1500000,5,1,1,1,1
1344,1344,25,1,0,1700000,3,0,1,0,1
1345,1345,28,1,0,700000,2,1,0,0,0
1346,1346,29,1,0,1100000,4,0,0,0,0
1347,1347,28,1,0,1300000,3,0,0,0,0
1348,1348,33,0,0,800000,4,0,0,0,0
1349,1349,26,1,0,1400000,3,0,0,1,1
1350,1350,33,0,0,700000,3,1,0,0,1
1351,1351,28,1,0,1100000,4,0,0,0,0
1352,1352,31,0,0,400000,5,0,0,0,0
1353,1353,33,1,0,1200000,2,0,0,0,0
1354,1354,26,1,0,1400000,9,1,0,1,1
1355,1355,30,1,1,650000,6,0,1,0,1
1356,1356,30,1,1,550000,3,0,1,1,0
1357,1357,30,1,1,550000,7,0,0,0,0
1358,1358,26,1,0,1500000,4,0,1,1,1
1359,1359,32,0,0,850000,9,0,1,0,1
1360,1360,34,1,0,1300000,2,0,0,0,0
1361,1361,26,1,0,1400000,4,0,0,1,1
1362,1362,28,1,0,700000,2,1,0,0,1
1363,1363,28,0,0,600000,7,0,0,0,0
1364,1364,29,1,0,350000,6,1,0,0,0
1365,1365,34,1,1,750000,3,0,1,0,0
1366,1366,31,0,1,1750000,2,0,0,0,0
1367,1367,27,0,0,850000,5,0,0,0,1
1368,1368,29,1,0,1350000,6,0,0,1,1
1369,1369,34,1,1,750000,4,0,1,0,0
1370,1370,28,1,0,800000,6,0,0,0,0
1371,1371,28,0,0,1200000,4,0,0,0,1
1372,1372,33,1,0,550000,5,1,0,0,1
1373,1373,28,1,0,650000,4,0,1,0,0
1374,1374,28,0,0,300000,6,1,0,0,0
1375,1375,28,1,0,1450000,5,0,1,1,1
1376,1376,27,0,0,750000,3,1,0,0,0
1377,1377,26,0,0,1450000,3,0,1,1,1
1378,1378,34,0,0,1300000,2,1,0,0,0
1379,1379,35,1,1,800000,3,0,1,0,0
1380,1380,28,1,0,500000,5,1,0,0,1
1381,1381,25,1,0,1400000,4,1,0,1,1
1382,1382,28,1,0,1400000,4,0,0,1,1
1383,1383,25,1,0,1400000,2,1,0,1,1
1384,1384,34,1,0,1000000,4,0,1,0,0
1385,1385,27,0,0,500000,4,0,0,0,0
1386,1386,28,1,0,500000,4,0,0,0,0
1387,1387,30,1,1,650000,6,1,0,0,1
1388,1388,27,1,1,350000,5,1,0,0,0
1389,1389,25,1,1,1150000,6,0,0,0,1
1390,1390,32,0,0,900000,5,0,0,0,0
1391,1391,31,1,0,1400000,4,1,0,1,0
1392,1392,27,0,0,1050000,2,0,0,0,1
1393,1393,33,0,0,1000000,4,0,1,1,0
1394,1394,30,1,1,650000,3,1,0,0,0
1395,1395,35,0,0,1100000,2,1,0,0,0
1396,1396,32,0,0,350000,5,1,0,0,0
1397,1397,28,1,0,900000,9,1,0,1,0
1398,1398,31,1,0,1400000,3,0,1,1,1
1399,1399,25,1,1,600000,3,1,0,0,0
1400,1400,29,1,0,1050000,6,1,1,0,0
1401,1401,28,0,0,300000,3,0,0,0,0
1402,1402,26,1,0,600000,4,1,0,0,0
1403,1403,28,1,0,750000,2,0,0,0,1
1404,1404,34,1,0,1000000,6,0,0,0,1
1405,1405,28,0,0,600000,8,0,0,0,0
1406,1406,33,0,0,1100000,4,0,0,0,0
1407,1407,31,1,0,1250000,4,0,0,0,0
1408,1408,33,0,0,700000,7,0,0,0,1
1409,1409,28,1,0,1200000,3,0,0,0,1
1410,1410,28,1,0,550000,8,0,0,0,0
1411,1411,29,1,0,1200000,3,1,0,0,1
1412,1412,26,1,0,500000,4,1,0,0,1
1413,1413,28,1,0,1150000,6,0,0,0,0
1414,1414,34,1,0,700000,3,0,0,0,0
1415,1415,31,0,0,1300000,3,1,0,0,1
1416,1416,26,1,0,600000,6,1,0,0,0
1417,1417,35,1,1,800000,5,0,0,0,0
1418,1418,30,1,1,800000,4,0,0,0,1
1419,1419,27,0,0,1050000,5,0,0,0,0
1420,1420,33,0,0,700000,3,0,0,0,0
1421,1421,31,1,0,1350000,3,1,1,1,1
1422,1422,28,1,0,700000,4,0,1,0,0
1423,1423,33,1,0,550000,8,0,0,0,0
1424,1424,31,0,0,400000,9,0,0,0,0
1425,1425,28,0,0,600000,4,0,0,0,0
1426,1426,26,0,0,500000,6,1,0,0,0
1427,1427,25,1,1,1150000,6,0,0,0,1
1428,1428,34,1,0,1300000,7,0,0,0,1
1429,1429,32,0,0,650000,3,0,0,0,1
1430,1430,25,1,0,1400000,6,0,0,1,1
1431,1431,25,1,1,1150000,6,0,0,0,1
1432,1432,28,1,0,700000,3,0,0,0,1
1433,1433,31,1,0,1400000,4,0,0,1,1
1434,1434,34,1,0,1750000,3,0,1,0,0
1435,1435,34,1,0,500000,4,0,0,0,1
1436,1436,31,1,0,900000,5,0,0,0,0
1437,1437,30,1,1,500000,7,0,0,0,1
1438,1438,32,0,0,850000,3,0,1,0,0
1439,1439,33,0,0,400000,7,1,0,0,1
1440,1440,34,1,0,850000,5,0,0,0,0
1441,1441,31,0,0,400000,4,0,0,0,0
1442,1442,26,1,0,500000,2,0,0,0,0
1443,1443,29,1,0,1200000,7,1,0,0,1
1444,1444,31,1,0,900000,6,0,0,0,0
1445,1445,28,1,0,1100000,4,1,0,0,0
1446,1446,29,1,0,500000,5,0,0,0,1
1447,1447,31,0,1,300000,3,1,0,0,0
1448,1448,32,0,0,800000,4,1,0,0,0
1449,1449,29,1,0,1100000,4,1,0,0,0
1450,1450,34,1,0,1050000,7,0,0,0,1
1451,1451,25,1,1,1150000,4,1,0,0,0
1452,1452,31,1,0,1350000,3,0,0,1,1
1453,1453,30,1,1,550000,3,1,0,0,0
1454,1454,27,0,0,1050000,7,1,0,0,0
1455,1455,33,0,0,1100000,4,0,0,0,1
1456,1456,25,1,1,1700000,3,0,1,0,1
1457,1457,25,1,1,600000,3,0,0,0,1
1458,1458,28,1,0,800000,4,0,0,0,0
1459,1459,34,1,0,1500000,5,1,1,1,1
1460,1460,28,1,0,550000,4,0,0,0,0
1461,1461,31,0,1,400000,8,0,0,0,0
1462,1462,28,1,0,500000,3,1,0,0,0
1463,1463,28,1,0,1150000,6,0,0,0,0
1464,1464,31,0,0,400000,3,0,0,0,0
1465,1465,35,1,1,950000,2,1,0,0,0
1466,1466,29,1,0,1200000,7,0,0,0,0
1467,1467,32,0,0,850000,5,1,1,0,0
1468,1468,31,1,0,1250000,6,1,0,0,0
1469,1469,28,0,0,300000,6,0,0,0,0
1470,1470,33,0,0,1100000,4,0,0,0,0
1471,1471,35,0,0,1100000,3,0,0,0,1
1472,1472,28,1,0,1200000,5,0,0,0,0
1473,1473,29,1,0,1050000,6,0,0,0,0
1474,1474,28,0,0,300000,5,1,0,0,0
1475,1475,28,0,0,300000,4,0,0,0,0
1476,1476,33,1,0,1750000,6,0,0,0,1
1477,1477,34,1,0,1000000,5,0,0,0,0
1478,1478,28,0,0,1100000,4,1,0,0,0
1479,1479,25,1,0,1400000,7,0,0,1,1
1480,1480,27,0,0,750000,4,0,1,0,0
1481,1481,34,1,0,500000,6,0,0,0,1
1482,1482,33,0,0,700000,4,0,0,1,0
1483,1483,28,0,0,300000,3,1,0,0,0
1484,1484,28,1,0,800000,4,1,0,0,0
1485,1485,34,1,0,500000,4,0,0,0,0
1486,1486,32,0,0,350000,5,0,0,0,0
1487,1487,32,0,0,350000,3,0,0,0,0
1488,1488,28,1,0,700000,4,0,0,0,0
1489,1489,29,1,0,1350000,4,0,0,1,1
1490,1490,25,1,1,1150000,5,0,0,0,0
1491,1491,26,1,0,1400000,7,1,1,1,1
1492,1492,27,1,1,1000000,6,0,0,0,0
1493,1493,32,0,0,900000,6,1,0,0,0
1494,1494,25,0,0,750000,6,0,0,0,1
1495,1495,29,1,0,600000,4,0,0,0,1
1496,1496,28,1,0,750000,4,0,0,0,0
1497,1497,33,0,0,400000,6,0,0,0,1
1498,1498,33,0,0,600000,4,0,0,0,0
1499,1499,28,1,0,1200000,3,0,0,0,0
1500,1500,25,1,0,1750000,3,0,0,1,1
1501,1501,28,1,0,800000,4,0,0,0,0
1502,1502,28,1,0,750000,6,1,0,0,0
1503,1503,29,1,0,500000,4,0,0,0,0
1504,1504,34,1,0,850000,2,0,0,0,0
1505,1505,27,0,0,500000,4,0,0,0,0
1506,1506,28,1,0,1150000,6,1,0,0,0
1507,1507,27,0,0,750000,5,0,0,0,0
1508,1508,25,1,1,1700000,5,0,1,1,1
1509,1509,28,1,0,1300000,4,1,0,0,0
1510,1510,26,1,0,500000,3,0,0,0,0
1511,1511,26,1,0,1300000,5,0,0,0,0
1512,1512,28,1,0,500000,3,0,0,0,0
1513,1513,28,1,0,1450000,5,0,1,1,1
1514,1514,34,1,0,1000000,6,1,0,0,1
1515,1515,32,0,0,350000,3,1,0,0,0
1516,1516,34,0,0,1300000,2,0,0,0,0
1517,1517,26,1,0,1400000,4,1,0,1,1
1518,1518,31,1,0,1250000,6,0,0,0,1
1519,1519,28,0,0,300000,6,0,0,0,1
1520,1520,28,0,0,600000,4,1,0,0,0
1521,1521,29,1,0,1350000,5,0,0,1,1
1522,1522,31,0,1,400000,3,0,0,0,0
1523,1523,27,0,0,750000,5,0,0,0,0
1524,1524,29,1,0,1200000,3,0,0,0,0
1525,1525,30,1,1,800000,4,0,0,0,0
1526,1526,30,1,1,550000,5,1,0,0,1
1527,1527,31,1,0,1250000,5,0,0,0,1
1528,1528,28,1,0,750000,2,0,0,0,0
1529,1529,31,1,0,1250000,4,0,0,0,1
1530,1530,26,1,0,500000,5,0,0,0,0
1531,1531,27,0,0,750000,5,0,0,0,0
1532,1532,28,0,0,1200000,5,0,0,0,0
1533,1533,33,0,0,600000,8,0,0,0,1
1534,1534,33,0,0,1750000,6,0,0,0,1
1535,1535,33,0,0,650000,5,0,1,0,1
1536,1536,26,1,0,600000,7,1,0,0,0
1537,1537,29,1,0,500000,4,0,0,0,1
1538,1538,31,0,0,400000,5,0,0,0,0
1539,1539,33,1,0,550000,7,1,1,0,1
1540,1540,34,0,0,1100000,4,0,0,0,0
1541,1541,28,1,0,1100000,4,0,0,0,0
1542,1542,28,1,0,800000,3,0,0,0,0
1543,1543,32,0,0,350000,4,0,0,0,0
1544,1544,29,1,0,1200000,8,0,0,0,0
1545,1545,34,1,1,1400000,3,0,1,1,1
1546,1546,30,1,1,550000,2,1,0,0,0
1547,1547,34,1,0,1500000,4,1,1,1,1
1548,1548,27,1,1,450000,3,0,0,0,0
1549,1549,28,1,0,700000,4,1,0,0,0
1550,1550,28,1,0,1200000,7,0,0,0,0
1551,1551,28,1,0,1300000,6,0,0,0,0
1552,1552,28,1,0,750000,2,0,0,0,1
1553,1553,28,1,0,1450000,3,0,1,1,1
1554,1554,31,1,0,900000,5,0,1,0,0
1555,1555,26,1,0,1400000,9,1,0,1,1
1556,1556,30,1,1,1450000,6,0,1,1,1
1557,1557,32,0,0,800000,7,0,0,0,0
1558,1558,32,0,0,800000,5,0,0,0,0
1559,1559,34,1,0,1050000,3,1,0,0,0
1560,1560,28,1,0,1200000,4,0,0,0,0
1561,1561,28,1,0,700000,7,0,0,0,0
1562,1562,29,1,0,1100000,4,0,0,0,1
1563,1563,31,1,0,1250000,7,0,0,0,0
1564,1564,30,1,1,550000,5,0,0,0,0
1565,1565,28,1,0,800000,2,0,0,0,0
1566,1566,34,1,0,1500000,3,1,1,1,1
1567,1567,33,1,0,1500000,5,0,1,1,1
1568,1568,29,1,0,1200000,5,0,0,1,0
1569,1569,27,0,0,500000,5,0,0,0,0
1570,1570,28,1,0,700000,5,0,0,1,0
1571,1571,34,1,0,1500000,6,0,1,1,1
1572,1572,25,1,1,1150000,5,0,1,0,0
1573,1573,33,0,0,650000,4,1,0,0,0
1574,1574,28,1,1,550000,7,0,0,0,0
1575,1575,30,1,1,550000,3,0,0,0,0
1576,1576,28,1,0,1100000,4,0,0,0,1
1577,1577,28,0,1,300000,4,0,0,0,0
1578,1578,27,0,0,500000,6,1,0,0,0
1579,1579,28,1,0,1200000,3,1,1,0,0
1580,1580,28,1,0,1200000,5,1,1,0,0
1581,1581,33,1,0,550000,6,0,0,0,1
1582,1582,31,1,0,900000,4,0,0,0,0
1583,1583,28,0,0,300000,6,0,0,0,0
1584,1584,28,0,0,300000,3,0,0,0,0
1585,1585,25,1,0,1700000,2,1,1,0,1
1586,1586,28,1,0,1450000,4,0,1,1,1
1587,1587,28,1,0,750000,3,0,0,0,0
1588,1588,31,1,0,900000,5,1,1,0,0
1589,1589,25,1,0,1400000,4,0,1,1,1
1590,1590,30,1,1,550000,5,0,1,0,0
1591,1591,28,0,0,300000,3,0,0,0,0
1592,1592,25,1,1,1700000,5,0,1,0,1
1593,1593,26,1,0,500000,8,0,0,0,0
1594,1594,25,1,0,1400000,5,1,0,1,1
1595,1595,34,1,0,500000,5,0,0,0,0
1596,1596,31,0,1,400000,3,0,0,0,0
1597,1597,31,1,0,1250000,6,0,0,0,0
1598,1598,32,0,0,650000,5,1,0,0,0
1599,1599,27,0,0,850000,3,0,0,0,0
1600,1600,28,0,0,300000,7,0,0,0,1
1601,1601,28,1,0,1250000,4,1,0,0,0
1602,1602,28,1,0,700000,5,0,0,0,0
1603,1603,28,0,0,600000,6,0,0,0,0
1604,1604,29,1,0,1050000,7,0,0,0,0
1605,1605,26,1,0,450000,4,0,0,0,0
1606,1606,33,0,0,700000,2,0,0,0,0
1607,1607,29,1,0,350000,8,1,0,0,1
1608,1608,26,1,0,1500000,6,0,1,1,1
1609,1609,27,0,0,500000,3,1,0,0,0
1610,1610,33,1,0,550000,5,0,1,0,0
1611,1611,26,1,0,1400000,6,1,0,1,1
1612,1612,31,1,0,1400000,6,0,0,1,1
1613,1613,28,1,0,550000,4,0,1,0,0
1614,1614,34,0,0,1300000,4,0,0,0,1
1615,1615,30,1,1,650000,5,0,0,0,0
1616,1616,27,0,0,500000,2,0,0,0,1
1617,1617,28,1,0,1150000,7,1,0,0,0
1618,1618,28,0,0,300000,4,0,0,0,0
1619,1619,25,0,0,750000,6,0,0,0,0
1620,1620,27,0,0,850000,4,1,0,0,0
1621,1621,31,1,0,900000,4,1,0,0,0
1622,1622,34,1,0,1000000,9,0,0,0,1
1623,1623,33,1,0,1400000,3,0,0,1,1
1624,1624,25,1,1,1150000,6,1,0,0,1
1625,1625,28,0,0,300000,3,1,0,0,1
1626,1626,26,1,0,600000,3,0,0,0,0
1627,1627,29,1,0,1050000,3,0,0,0,1
1628,1628,29,1,0,1150000,4,1,0,0,0
1629,1629,34,1,0,1000000,5,0,1,0,0
1630,1630,31,1,0,900000,4,1,0,0,1
1631,1631,33,0,0,1000000,3,0,0,0,0
1632,1632,32,0,0,800000,7,0,0,0,0
1633,1633,25,1,1,1150000,3,0,1,0,0
1634,1634,34,1,0,1000000,5,0,0,0,0
1635,1635,31,1,0,1250000,5,0,0,0,0
1636,1636,28,1,0,1400000,4,0,1,1,0
1637,1637,35,1,1,800000,5,0,0,1,1
1638,1638,29,1,0,1200000,4,0,0,0,1
1639,1639,25,1,0,1700000,4,0,1,0,1
1640,1640,26,1,0,600000,6,0,0,0,0
1641,1641,28,1,0,1100000,4,0,0,0,0
1642,1642,31,1,0,1250000,7,0,0,0,0
1643,1643,28,1,0,1150000,9,0,0,0,0
1644,1644,28,1,0,1100000,7,0,0,0,1
1645,1645,25,1,1,1150000,3,0,1,0,0
1646,1646,28,1,0,1250000,3,1,0,0,1
1647,1647,34,1,0,850000,5,1,1,0,0
1648,1648,28,1,0,1100000,5,0,0,0,0
1649,1649,28,1,0,1150000,4,1,0,0,0
1650,1650,25,1,0,1800000,4,1,1,0,1
1651,1651,34,1,0,1500000,3,0,1,1,1
1652,1652,34,0,0,1100000,7,1,1,0,1
1653,1653,26,1,0,500000,5,1,0,0,1
1654,1654,25,1,0,1400000,5,1,1,1,1
1655,1655,28,0,0,300000,7,1,0,0,0
1656,1656,26,1,0,600000,3,0,0,0,0
1657,1657,28,1,0,550000,4,0,0,0,0
1658,1658,35,1,1,950000,6,0,0,1,0
1659,1659,29,1,0,500000,3,0,0,0,0
1660,1660,29,1,0,1200000,5,0,0,0,1
1661,1661,28,1,0,700000,4,0,0,0,0
1662,1662,28,1,0,550000,6,0,1,0,0
1663,1663,28,1,0,1250000,3,0,0,0,0
1664,1664,25,1,1,1150000,4,0,1,0,0
1665,1665,31,0,1,300000,5,0,0,0,0
1666,1666,34,1,1,1300000,6,0,0,0,1
1667,1667,28,1,0,750000,5,0,0,0,0
1668,1668,29,1,0,350000,9,0,0,0,0
1669,1669,26,1,0,500000,5,1,0,0,1
1670,1670,34,1,0,1050000,8,1,0,0,1
1671,1671,29,1,0,1350000,8,0,0,1,1
1672,1672,28,1,0,1350000,5,0,0,1,1
1673,1673,28,1,0,700000,3,0,0,0,0
1674,1674,34,1,1,950000,3,0,1,0,0
1675,1675,33,1,0,750000,7,1,0,0,1
1676,1676,27,0,0,1050000,7,0,0,0,1
1677,1677,28,0,0,300000,3,1,0,0,0
1678,1678,31,1,0,1350000,7,0,1,1,1
1679,1679,28,1,0,550000,4,0,0,0,0
1680,1680,31,0,0,1300000,8,0,0,0,0
1681,1681,29,1,0,1050000,7,0,0,0,0
1682,1682,30,1,1,800000,3,0,0,0,0
1683,1683,28,1,0,800000,4,0,1,0,0
1684,1684,26,1,0,1400000,6,1,0,1,1
1685,1685,28,1,0,750000,5,1,1,0,0
1686,1686,28,1,0,800000,6,0,0,1,0
1687,1687,31,0,1,400000,4,1,0,0,0
1688,1688,31,1,0,1250000,8,0,0,0,0
1689,1689,27,0,0,500000,5,0,0,0,0
1690,1690,35,1,1,800000,6,1,0,1,1
1691,1691,26,1,0,1400000,5,0,0,1,1
1692,1692,29,1,0,1100000,6,0,1,0,0
1693,1693,31,0,0,1300000,2,0,1,0,1
1694,1694,31,0,0,400000,5,0,0,0,0
1695,1695,35,0,0,1100000,5,0,0,0,0
1696,1696,28,1,0,800000,2,1,0,0,0
1697,1697,29,1,0,1050000,5,0,0,0,0
1698,1698,29,1,0,500000,4,0,0,0,0
1699,1699,28,1,0,700000,3,0,0,0,1
1700,1700,28,1,0,800000,6,1,0,0,0
1701,1701,31,1,0,1250000,6,0,0,0,0
1702,1702,27,0,0,1050000,2,0,0,0,0
1703,1703,31,1,0,900000,5,1,0,0,0
1704,1704,26,1,0,1400000,3,1,0,1,0
1705,1705,28,0,0,300000,8,0,0,0,0
1706,1706,33,0,0,400000,6,0,0,0,0
1707,1707,35,1,1,800000,4,0,0,0,0
1708,1708,26,1,0,1250000,3,1,0,0,1
1709,1709,28,1,0,1200000,6,1,0,0,0
1710,1710,31,1,0,1350000,4,0,0,1,1
1711,1711,28,1,0,1100000,4,0,0,0,0
1712,1712,28,1,0,1400000,4,0,0,1,1
